web_pid,pdp_title_value,price_sp,pdp_rating_value,pdp_rating_count,pdp_page_url,Description,ASIN,Product Description,Manufacturer
B0CC9SLGD6,VICKY TRANSFORM Backpack Lightweight Laptop Bag Travel Daypack Large Capacity Bookbag for Women Men Work College,262,0,0,https://www.amazon.in/vicky-transform-backpack-lightweight-laptop-bag-travel-daypack-large-capacity-bookbag-for-women-men-work-college/dp/B0CC9SLGD6,             ,B0CC9Q8D1H,                           ,
B0B12WH5ND,Red Lemon BANGE Waterproof TPU Unisex Travel Crossbody Sling Bag Chest Pack with USB charging,1797,4.4,74,https://www.amazon.in/red-lemon-bange-waterproof-tpu-unisex-travel-crossbody-sling-bag-chest-pack-with-usb-charging/dp/B0B12WH5ND,             ,B0B12WH5ND,,
B09SMX3S7R,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,469,3.6,401,https://www.amazon.in/half-moon-30l-waterproof-15-6-inch-laptop-office-school-college-bag-backpack-for-men-women-boys-girls/dp/B09SMX3S7R,             ,B09QM9N1B3,"                                  FEATURES: DURABLE MATERIAL: Made with strong polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, menं and womenं ; COMFY &amp; STURDY: Its padded, adjustable shoulder straps do not put pressure on the shoulders. Foamed padded top handle is easy on your palm and fingers; DURABLE AND LIGHT WEIGHT MATERIAL: Made with strong yet light weight polyester fabric with heavy zippers; INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items; LOTS OF STORAGE SPACE &amp; POCKETS: One separate Padded laptop compartment. Multiple compartments can store lots of stuff, that too organised.              ",
B0CF9Q8HPN,"Cockatoo CMP01 OXO-Biodegradable Garbage Bags Medium|Your Ultimate Companion for Campaigning and Traveling|for Keeping Your Adventures Clean and Green,30 Bags/Rollx3,(18.5 X 20.5 Inch)",99,4.8,151,https://www.amazon.in/cockatoo-cmp01-oxo-biodegradable-garbage-bags-medium-your-ultimate-companion-for-campaigning-and-traveling-for-keeping-your-adventures-clean-and-green-30-bags-rollx3-18-5-x-20-5-inch/dp/B0CF9Q8HPN,     ,,,‎Cockatoo Sports Pvt Ltd 
B07V47HHRG,"AirCase Office Sling Messenger Bag fits Upto 15.6"" Laptop/MacBook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel",1199,3.5,776,https://www.amazon.in/aircase-office-sling-messenger-bag-fits-upto-15-6-laptop-macbook-detachable-shoulder-strap-waterproof-shockproof-spacious-pockets-for-office-travel/dp/B07V47HHRG,             ,B07V47HHRG,                           ,
B097K6SPH7,F Gear Colorado Navy Lmn yelw 39 Ltrs Laptop Backpack (3813),849,4.3,132,https://www.amazon.in/f-gear-colorado-navy-lmn-yelw-39-ltrs-laptop-backpack-3813/dp/B097K6SPH7,             ,B097K6SPH7,                                  F Gear presents gigantic laptop backpack blends style and functionality. It comes with substantial capacity to accommodate your laptop and several other essentials with ease. This bag does way more than just look good. It provides extra protection for all your valuable devices. The dimensions of the bag are - 34 x 22 x 52 with a capacity of 39 L. To describe it briefly here are the following points: 1. This backpack is made of polyester fabric and is treated to make it water-resistant. 2. This backpack comes with 2-main zippered compartment with an inside sleeve compatible for laptop. 3. This backpack has a front compartment with an organizer. 4. This backpack comes with one zippered front pocket &amp; one quick access mesh zippered. 5. This backpack is equipped with thick padding with anti-sweat breathable air mesh &amp; adjustable padded shoulder straps for extra comfort. 6. Apart from this it has world’s best Japanese brand YKK zippers and sliders. 7. This backpack has two mesh pockets on both sides. 8. Comes with the F Gear promise of quality and durability.              ,
B0BX9R766K,EUME Delhi Capitals 19 Ltrs Drawstring Backpack with 1 Compartment Men & Women Fit Up to 13.3 inch Laptop Blue Color,199,4.1,17,https://www.amazon.in/eume-delhi-capitals-19-ltrs-drawstring-backpack-with-1-compartment-men-women-fit-up-to-13-3-inch-laptop-blue-color/dp/B0BX9R766K,     ,B0BX9R766K ,"                                  EUME IPL Team Drawstring Backpack. Multipurpose: suitable for business, school, hiking, travelling, camping, sports, school. To meet all your travel needs. Durable: made with superior Polyester fabric material and ensured for maximum durability and making the texture become ultra-durable and better ventilation not easy to deformation. You can to adjust the length of the shoulder straps if you need. Well-made and designed: it's attractive and functional looking. The whole backpack were designed and built very well              ","‎EUME Lifestyle Pvt Ltd, Customer Care Email : customercare@eumeworld.com, Customer Care Contact : 9321366003 "
B07S7FKD6D,Aristocrat Cadet Polyester 62 cms Red Travel Duffle,1509,4.0,1286,https://www.amazon.in/aristocrat-cadet-polyester-62-cms-red-travel-duffle/dp/B07S7FKD6D,             ,B07S7FKD6D,                           ,
B084LMRB7D,Wildcraft Polyester Stylish 25.6 liters Multi-Colour Laptop Backpack (Black),1789,4.1,255,https://www.amazon.in/wildcraft-polyester-stylish-25-6-liters-multi-colour-laptop-backpack-black/dp/B084LMRB7D,             ,B084LMRB7D,"                                   THE DURABLE WILDCRAFT BACKPACKS IS DESIGNED FOR TRAVEL ENTHUSIASTS. IT PERFECTLY ORGANIZES YOUR BELONGINGS AND COMES WITH A SPECIALLY DESIGNED PADDED BACK SYSTEM FOR ENHANCED CARRYING COMFORT. ALL BAGS OFFER ENHANCHED ORGANISATION AND RELIABLE TO STORE THE MOST EXOTIC SOUVENIRS AND MEMORIES FROM AROUND THE WORLD.    PRODUCT FEATURES  HIGH QUALITY WATER REPELLANT POLYESTER MATERIAL.  MULTI-LEVEL ORGANISER TO KEEP YOUR STUFF CLUTTER-FREE. PADDED SHOULDER STRAPS WITH EXTRA LONG COMFORT STRAP.  LIGHT WEIGHT MATERIAL WITH ORIGINAL YKK ZIPPERS. BACKSIDE CUSHION FOR EXTRA COMFORT. DURABLE,ABRASION RESISTANT AND VERY SPACIOUS BACKPACK. COMES WITH RAINCOVER TO PROTECT ALL TIME FROM RAIN.  ⚖️DIMENSIONS⚖️  HEIGHT :- 18 INCH WIDTH :- 07 INCH  LENGTH:- 14 INCH  WEIGHT:- 490 GRAMS  CAPACITY:- 25.6 L  PRODUCT DETAILS:-IT IS LAPTOP BACKPACK WITH ONE MAIN COMPARTMENT WITH LAPTOP SLEEVES,ONE MULTI-LEVEL ORGANISER COMPARTMENT AND 1 FRONT EASY TO ACCESS COMPARTMENT.INTEGRATE WITH SHOULDER AND BACKSIDE CUSHION PADDING.MAIN COMPARTMENT HAS TWO YKK ZIPPERS SO THAT YOU CAN LOCK IT TOO.THE FABRIC OF THIS 15 INCHES LAPTOP BACKPACK IS WEAR-RESISTANT AND DURABLE POLYESTER. IT NOT ONLY MAKES THE BAG DURABLE BUT ALSO ENSURES EXTRA SAFETY FOR YOUR LAPTOP.  SO GET READY TO EXPLORE THE WORLD WITH WILDCRAFT BACKPACKS.              ",
B07Y3DB5YZ,"AirCase Office Sling Messenger Bag fits upto 14.1"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue",729,4.0,1750,https://www.amazon.in/aircase-office-sling-messenger-bag-fits-upto-14-1-laptop-macbook-detachable-shoulder-strap-waterproof-shockproof-carry-handle-with-spacious-pockets-for-men-women-blue/dp/B07Y3DB5YZ,     ,B07Y3DB5YZ ,,"‎AirCase, Istuff365, Godown No.H-3, Dharam Complex, Thane-421302 "
B0C86394QQ,American Tourister Shaw Large Size Unisex Laptop Backpack with Organizer Pockets| Compatible with 17 inch Laptop - Charcoal Black,1399,3.3,15,https://www.amazon.in/american-tourister-shaw-large-size-unisex-laptop-backpack-with-organizer-pockets-compatible-with-17-inch-laptop-charcoal-black/dp/B0C86394QQ,             ,B0C86394QQ,"                                  American Tourister has recently launched a new laptop backpack called Shaw. The Shaw backpack comes equipped with three spacious compartments that provide ample room for all your travel essentials, including your laptop, tablet, and other electronic gadgets. With its sleek design and practical features, the Shaw laptop backpack is a must-have for anyone who values style, comfort, and functionality when traveling.              ",
B0C2HX15QM,"MINI WESST Women's Printed Synthetic Leather Tote Bag for Office, College and Party (Black)",878,3.5,19,https://www.amazon.in/mini-wesst-women-s-printed-synthetic-leather-tote-bag-for-office-college-and-party-black/dp/B0C2HX15QM,             ,B0C2HX15QM,,
B07WKM1YZC,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7,8383,https://www.amazon.in/dzert-kids-school-bag-soft-plush-backpacks-cartoon-boys-girls-baby-2-5-years/dp/B07WKM1YZC,             ,B07QD1M3R9,"                                  DZert Provide Premium quality bags which are non-toxic and made up of soft velvet because our priority is to provide best and high-quality bags/ backpack to your kids.A small bag is ideal for small kids as they can be able to use this bag forSchool OutdoorsTravelling BagCarry BagPicnic BagChildren organize all your essentials for the trip or for any activity. Adjustable strap and enough space to carry things like,SnacksToysLunchboxFruitsSmall booksPencil boxStationery itemsAge Group Suitable for 2 to 5 Years KidsGift this soft, smooth bag/ backpack to your loved one..              ",
B07F3X45WZ,ADISA Light Weight Laptop Backpack 32 Ltrs,449,4.0,6220,https://www.amazon.in/adisa-light-weight-laptop-backpack-32-ltrs/dp/B07F3X45WZ,             ,B07F3X45WZ,,
B0CC9SLGD6,VICKY TRANSFORM Backpack Lightweight Laptop Bag Travel Daypack Large Capacity Bookbag for Women Men Work College,262,0,0,https://www.amazon.in/vicky-transform-backpack-lightweight-laptop-bag-travel-daypack-large-capacity-bookbag-for-women-men-work-college/dp/B0CC9SLGD6,             ,B0CC9Q8D1H,                           ,
B0C6KZS555,"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",398,3.6,31,https://www.amazon.in/zebronics-camp1-14-liters-1-compartment-laptop-backpacks-fit-up-to-15-6-inch-laptop-polyester-fabric-office-use-and-mini-business-travel-bags-black/dp/B0C6KZS555,     ,B0C6KZS555 ,"                                  Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags              ","‎Zebronics India Private Limited, Zebronics India Private Limited "
B0C86394QQ,American Tourister Shaw Large Size Unisex Laptop Backpack with Organizer Pockets| Compatible with 17 inch Laptop - Charcoal Black,1399,3.3,15,https://www.amazon.in/american-tourister-shaw-large-size-unisex-laptop-backpack-with-organizer-pockets-compatible-with-17-inch-laptop-charcoal-black/dp/B0C86394QQ,             ,B0C86394QQ,"                                  American Tourister has recently launched a new laptop backpack called Shaw. The Shaw backpack comes equipped with three spacious compartments that provide ample room for all your travel essentials, including your laptop, tablet, and other electronic gadgets. With its sleek design and practical features, the Shaw laptop backpack is a must-have for anyone who values style, comfort, and functionality when traveling.              ",
B0BM7C4HG3,Fast Travel Use For School Bag Class 6-10 Large 4 partition 55 L Laptop Collage Office Travel Backpack Unisex,643,3.9,57,https://www.amazon.in/fast-travel-use-for-school-bag-class-6-10-large-4-partition-55-l-laptop-collage-office-travel-backpack-unisex/dp/B0BM7C4HG3,             ,B0BM7CBBCS,"                                  Fabric : Polyester, Stylish And Durable Backpack For Office School /College And Travel. Easily Accommodate A Laptop. Size: 17 Inch X 10 Inch X 13 Inch              ",
B07M9NKYVK,WildHorn Leather Messenger Bag for Men/Office Bag for Men I Padded Laptop Compartment with Adjustable Strap I DIMENSION : L-14 inch W-3 inch H-11 inch,2309,3.9,266,https://www.amazon.in/wildhorn-leather-messenger-bag-for-men-office-bag-for-men-i-padded-laptop-compartment-with-adjustable-strap-i-dimension-l-14-inch-w-3-inch-h-11-inch/dp/B07M9NKYVK,             ,B07M9NKYVK,,
B07PBKQXCZ,HARISSONS Delta 39L Laptop Backpack (Black-Orange) for Office & Travel Purpose | School Bag for Children with a Multi-Purpose Handy Pouch and Dedicated Laptop Cradle (15.6 inch) | Water-Resistant,1820,4.2,1790,https://www.amazon.in/harissons-delta-39l-laptop-backpack-black-orange-for-office-travel-purpose-school-bag-for-children-with-a-multi-purpose-handy-pouch-and-dedicated-laptop-cradle-15-6-inch-water-resistant/dp/B07PBKQXCZ,             ,B07PBKQXCZ,,
B08X2SDYLD,GOLD SKY Stylish PU Synthetic Leather Men's Sling Bag Cross Body Travel Office Business messenger,467,4.1,73,https://www.amazon.in/gold-sky-stylish-pu-synthetic-leather-men-s-sling-bag-cross-body-travel-office-business-messenger/dp/B08X2SDYLD,             ,B08X2SLJ6F,,
B097KCMQKG,Gear Parker 23L Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women - Black,695,4.3,492,https://www.amazon.in/gear-parker-23l-water-resistant-anti-theft-laptop-bag-backpack-for-men-women-black/dp/B097KCMQKG,             ,B097KCMQKG,"                                  Gear bags are designed for the quick commute as well for the long journey. These backpacks can be used as laptop bags, adventure bags and so on. Your favorite travel companion, the backpacks come with enough storage space to carry all your requirements.              ",
B078J63VRY,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag",739,4.2,1308,https://www.amazon.in/f-gear-blow-laptop-backpack-with-rain-cover-32-liters-black-grey-sch-bag/dp/B078J63VRY,             ,B078J63VRY,"                                  Well if you are looking for a big bag which is also very Stylish, Durable, Waterproof with a Laptop in built sleeve then your search ends here. Yes you Got it Right!, This F Gear bag has three big compartments to boast of along with a huge horizontal pocket in the front and two bottle holders on both sides of the bag. It has an inbuilt Rain cover neatly tucked away in a concealed pocket along with Reflective Strips and Reflective Printing makes it a natural choice for rainy Season. Support at the base makes it suitable for rough/dirty terrains. Padded Shoulders and Back with Side Compression straps completes the picture. Comes with the F Gear promise for quality.              ",
B09JWKDG6R,Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,320,3.8,1858,https://www.amazon.in/lify-women-s-retro-large-size-canvas-shoulder-bag-hobo-crossbody-handbag-casual-tote-1-piece/dp/B09JWKDG6R,             ,B09Y3HVFS6,,
B084LMRB7D,Wildcraft Polyester Stylish 25.6 liters Multi-Colour Laptop Backpack (Black),1789,4.1,255,https://www.amazon.in/wildcraft-polyester-stylish-25-6-liters-multi-colour-laptop-backpack-black/dp/B084LMRB7D,             ,B084LMRB7D,"                                   THE DURABLE WILDCRAFT BACKPACKS IS DESIGNED FOR TRAVEL ENTHUSIASTS. IT PERFECTLY ORGANIZES YOUR BELONGINGS AND COMES WITH A SPECIALLY DESIGNED PADDED BACK SYSTEM FOR ENHANCED CARRYING COMFORT. ALL BAGS OFFER ENHANCHED ORGANISATION AND RELIABLE TO STORE THE MOST EXOTIC SOUVENIRS AND MEMORIES FROM AROUND THE WORLD.    PRODUCT FEATURES  HIGH QUALITY WATER REPELLANT POLYESTER MATERIAL.  MULTI-LEVEL ORGANISER TO KEEP YOUR STUFF CLUTTER-FREE. PADDED SHOULDER STRAPS WITH EXTRA LONG COMFORT STRAP.  LIGHT WEIGHT MATERIAL WITH ORIGINAL YKK ZIPPERS. BACKSIDE CUSHION FOR EXTRA COMFORT. DURABLE,ABRASION RESISTANT AND VERY SPACIOUS BACKPACK. COMES WITH RAINCOVER TO PROTECT ALL TIME FROM RAIN.  ⚖️DIMENSIONS⚖️  HEIGHT :- 18 INCH WIDTH :- 07 INCH  LENGTH:- 14 INCH  WEIGHT:- 490 GRAMS  CAPACITY:- 25.6 L  PRODUCT DETAILS:-IT IS LAPTOP BACKPACK WITH ONE MAIN COMPARTMENT WITH LAPTOP SLEEVES,ONE MULTI-LEVEL ORGANISER COMPARTMENT AND 1 FRONT EASY TO ACCESS COMPARTMENT.INTEGRATE WITH SHOULDER AND BACKSIDE CUSHION PADDING.MAIN COMPARTMENT HAS TWO YKK ZIPPERS SO THAT YOU CAN LOCK IT TOO.THE FABRIC OF THIS 15 INCHES LAPTOP BACKPACK IS WEAR-RESISTANT AND DURABLE POLYESTER. IT NOT ONLY MAKES THE BAG DURABLE BUT ALSO ENSURES EXTRA SAFETY FOR YOUR LAPTOP.  SO GET READY TO EXPLORE THE WORLD WITH WILDCRAFT BACKPACKS.              ",
B0C3QR3YJV,"Kuber Industries 30 Biodegradable Garbage Bags Small|Plastic Dustbin Bags|Trash Bags For Kitchen, Office, Warehouse, Pantry or Washroom 5 LTR (Black)",63,3.8,558,https://www.amazon.in/kuber-industries-30-biodegradable-garbage-bags-small-plastic-dustbin-bags-trash-bags-for-kitchen-office-warehouse-pantry-or-washroom-5-ltr-black/dp/B0C3QR3YJV,     ,,"                                  Kuber Industries! Offers Oxo-Biodegradable Garbage Bags To Help You Maintain Cleanliness And Hygiene In Your House, Office And Surroundings. These Garbage Bags Make Clean-Up And Garbage Disposal A Hassle-Free Task While Being Easy On The Environment! Line Them Up In Your Bedroom Or Bathroom Dustbins Or Use Them To Segregate Dry And Wet Waste In The Kitchen. Effectively Clear Out Messy Trash Like Baby Diapers And Kitty Litter! Handy At Offices Or Hotels, TheyRe Useful For Getting Rid Of Leftover Party Plates And Garbage As Well. They Come With A Detachable Tie-Tape Which Lets You Neatly Tie Up The Bag, Making It Easier To Carry Out After Use.              ",‎Kuber Mart Industries Pvt. Ltd. 
B0B6FZ3YNV,"Golden Wolf Backpack for Men 35L Business Travel Backpack with Lock Anti-theft 17.3-inch Laptop Bag Water-resistant Expanded Backpack with USB Port for Office Travel College Men Women, Black",2754,4.5,146,https://www.amazon.in/golden-wolf-backpack-for-men-35l-business-travel-backpack-with-lock-anti-theft-17-3-inch-laptop-bag-water-resistant-expanded-backpack-with-usb-port-for-office-travel-college-men-women-black/dp/B0B6FZ3YNV,             ,B0B6FZ3YNV,,
B07GCR84D9,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",309,4.2,1341,https://www.amazon.in/sfane-polyester-9-05-black-men-women-trendy-black-sports-duffle-gym-bag-shoulder-bag/dp/B07GCR84D9,             ,B07GCR84D9,"                                  Sfane Sports Bag practical everyday sizing make it great for hauling just about anything. Big Compartment holds Sports Clothing, Gloves, Shaker, Sports ball, Sports Accessories, etc. Or anything that might be wet or soiled. High quality provide years of dependable service. Made in India.              ",
B07PKQ3WJZ,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),1399,4.5,2690,https://www.amazon.in/motherly-diaper-bags-for-mom-travel-basic-edition-navy-blue/dp/B07PKQ3WJZ,     ,B07PKQ3WJZ ,,‎Motherly 
B084LMRB7D,Wildcraft Polyester Stylish 25.6 liters Multi-Colour Laptop Backpack (Black),1789,4.1,255,https://www.amazon.in/wildcraft-polyester-stylish-25-6-liters-multi-colour-laptop-backpack-black/dp/B084LMRB7D,             ,B084LMRB7D,"                                   THE DURABLE WILDCRAFT BACKPACKS IS DESIGNED FOR TRAVEL ENTHUSIASTS. IT PERFECTLY ORGANIZES YOUR BELONGINGS AND COMES WITH A SPECIALLY DESIGNED PADDED BACK SYSTEM FOR ENHANCED CARRYING COMFORT. ALL BAGS OFFER ENHANCHED ORGANISATION AND RELIABLE TO STORE THE MOST EXOTIC SOUVENIRS AND MEMORIES FROM AROUND THE WORLD.    PRODUCT FEATURES  HIGH QUALITY WATER REPELLANT POLYESTER MATERIAL.  MULTI-LEVEL ORGANISER TO KEEP YOUR STUFF CLUTTER-FREE. PADDED SHOULDER STRAPS WITH EXTRA LONG COMFORT STRAP.  LIGHT WEIGHT MATERIAL WITH ORIGINAL YKK ZIPPERS. BACKSIDE CUSHION FOR EXTRA COMFORT. DURABLE,ABRASION RESISTANT AND VERY SPACIOUS BACKPACK. COMES WITH RAINCOVER TO PROTECT ALL TIME FROM RAIN.  ⚖️DIMENSIONS⚖️  HEIGHT :- 18 INCH WIDTH :- 07 INCH  LENGTH:- 14 INCH  WEIGHT:- 490 GRAMS  CAPACITY:- 25.6 L  PRODUCT DETAILS:-IT IS LAPTOP BACKPACK WITH ONE MAIN COMPARTMENT WITH LAPTOP SLEEVES,ONE MULTI-LEVEL ORGANISER COMPARTMENT AND 1 FRONT EASY TO ACCESS COMPARTMENT.INTEGRATE WITH SHOULDER AND BACKSIDE CUSHION PADDING.MAIN COMPARTMENT HAS TWO YKK ZIPPERS SO THAT YOU CAN LOCK IT TOO.THE FABRIC OF THIS 15 INCHES LAPTOP BACKPACK IS WEAR-RESISTANT AND DURABLE POLYESTER. IT NOT ONLY MAKES THE BAG DURABLE BUT ALSO ENSURES EXTRA SAFETY FOR YOUR LAPTOP.  SO GET READY TO EXPLORE THE WORLD WITH WILDCRAFT BACKPACKS.              ",
B0BW3RQH6C,Capriff 35L Casual Waterproof upto 17 inch Laptop Bag/Backpack for Office/School/College/travell with Rain Cover With adjustable Strap With 2 Compartment with Rain cover,699,5.0,5,https://www.amazon.in/capriff-35l-casual-waterproof-upto-17-inch-laptop-bag-backpack-for-office-school-college-travell-with-rain-cover-with-adjustable-strap-with-2-compartment-with-rain-cover/dp/B0BW3RQH6C,             ,B0BVWJ1DZZ,                                  A SECRET POCKET at bottom || Designed For Comfort- back padded and padded strap for more comfort || made from heavy quality nylon and polyester || best quality zip and chain used || It is fully waterproof to protect your books laptop from rain || best quality material used to design its inside structure              ,
B07GXX2BP3,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,339,3.8,2612,https://www.amazon.in/dzert-clasy-laptop-bag-college-bag-for-boys-girls-21-l-red-black/dp/B07GXX2BP3,             ,B07GXX2BP3,,
B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0,285,https://www.amazon.in/storite-stylish-small-pu-leather-sling-cross-body-travel-office-business-messenger-one-side-shoulder-bag-for-men-women-25-5-x7x20cm/dp/B09P3RQPCG,             ,B09P3RQPCG,"                                  Brand: Storite Product Type: PU Leather Color: Dark Brown Material: Pu Leather Product Dimension: 25.5 x7x 20 cm Belt size : 160 cm Product Description: Perfect messenger bag/shoulder bag/cross body bag/handbag/ hiking or travelling Bag, suitable for office, school, outdoor, business and other occasions. Freely adjustable shoulder strap, you can adjust it according to your height and comfort requirements. The stitching on this product is nice and very strong.              ",
B0B69M182Q,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1600,4.0,586,https://www.amazon.in/uppercase-medium-17-ltrs-vegan-leather-upto-14-inch-laptop-backpack-2300ebp1-3x-more-water-resistant-sustainable-bags-with-rain-proof-zippers-for-men-women-boys-and-girls-750-days-warranty/dp/B0B69M182Q,             ,B0B68Z3X7D,                           ,
B09V5HRYR7,CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,699,3.8,3199,https://www.amazon.in/capriff-32-l-casual-waterproof-laptop-bag-backpack-for-men-boys-girls-for-office-school-college-teens-students-with-rain-cover-with-adjustable-strap-with-2-compartment/dp/B09V5HRYR7,             ,B0BTMFKS75,"                                  Teal in color so that it does not catch dust easily || A SECRET POCKET at bottom || Designed For Comfort- back padded and padded strap for more comfort || made from heavy quality nylon and polyester || best quality zip and chain used || It is fully waterproof to protect your books laptop from rain || best quality material used to design its inside structure || a fully paddded laptop sleeve that fit to all sizes and companies of laptop like HP , Dell , Asus , Lenovo , mi etc              ",
B0B5YHC1W5,Aristrocrat Unisex Laptop Bag Grey,663,4.4,36,https://www.amazon.in/aristrocrat-unisex-laptop-bag-grey/dp/B0B5YHC1W5,             ,B0B5YHC1W5,"                                  Stylish, Secure feature packed Laptop backpack Spacious Compartment Laptop Compatible Front Quick Access Pocket Power Bank Pocket Padded Grab Handle Shoulder strap re-enforcement              ",
B097JMR4M6,"Safari Seek 32 Ltrs Large Overnighter Travel Laptop Backpack, Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure- Black",2099,4.4,314,https://www.amazon.in/safari-seek-32-ltrs-large-overnighter-travel-laptop-backpack-water-resistant-spacious-bag-for-travelling-and-camping-all-purpose-bag-for-business-leisure-black/dp/B097JMR4M6,             ,B097JMR4M6,"                                  Seek 32L is a compact offering from Safari's overnighter laptop backpack ranges. Equipped with a unique offering of luggage-like opening (or book opening), this bag is perfect to meet ALL your travel needs - Work or Adventure Leisure! Made out of water-resistant fabric &amp; front panel design, it serves as a highly elegant look. On the inside, cross packing straps are provided to help organise your packing. With a 17"" laptop and a tablet compatibility compartment Seek 32 has a total capacity of 32 liters, provided with compression straps and breathable back mesh that prevents the back of the backpack from overheating. Go ahead and add this friendly Seek overnighter backpack to your travel collection, whether it be for a short business trip or a weekend getaway!              ",
B0BMQ2HXYP,"POLESTAR Bold 42 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",729,3.8,2001,https://www.amazon.in/polestar-bold-42-l-bag-for-college-school-office-casual-multipurpose-backpack-with-15-6-laptop-compartment-water-resistant-unisex-design-stylish-durable-1-year-warranty/dp/B0BMQ2HXYP,             ,B0BMQ2HXYP,,
B0B5YHC1W5,Aristrocrat Unisex Laptop Bag Grey,663,4.4,36,https://www.amazon.in/aristrocrat-unisex-laptop-bag-grey/dp/B0B5YHC1W5,             ,B0B5YHC1W5,"                                  Stylish, Secure feature packed Laptop backpack Spacious Compartment Laptop Compatible Front Quick Access Pocket Power Bank Pocket Padded Grab Handle Shoulder strap re-enforcement              ",
B0B69M182Q,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1600,4.0,586,https://www.amazon.in/uppercase-medium-17-ltrs-vegan-leather-upto-14-inch-laptop-backpack-2300ebp1-3x-more-water-resistant-sustainable-bags-with-rain-proof-zippers-for-men-women-boys-and-girls-750-days-warranty/dp/B0B69M182Q,             ,B0B68Z3X7D,                           ,
B07YFPF4QT,"FATMUG Foldable Duffel Luggage Bag for Travel, Packing and Storage - Men and Women - 45 L, Black",999,4.3,1783,https://www.amazon.in/fatmug-foldable-duffel-luggage-bag-for-travel-packing-and-storage-men-and-women-45-l-black/dp/B07YFPF4QT,             ,B07YFPF4QT,,
B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0,285,https://www.amazon.in/storite-stylish-small-pu-leather-sling-cross-body-travel-office-business-messenger-one-side-shoulder-bag-for-men-women-25-5-x7x20cm/dp/B09P3RQPCG,             ,B09P3RQPCG,"                                  Brand: Storite Product Type: PU Leather Color: Dark Brown Material: Pu Leather Product Dimension: 25.5 x7x 20 cm Belt size : 160 cm Product Description: Perfect messenger bag/shoulder bag/cross body bag/handbag/ hiking or travelling Bag, suitable for office, school, outdoor, business and other occasions. Freely adjustable shoulder strap, you can adjust it according to your height and comfort requirements. The stitching on this product is nice and very strong.              ",
B07PKQ3WJZ,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),1399,4.5,2690,https://www.amazon.in/motherly-diaper-bags-for-mom-travel-basic-edition-navy-blue/dp/B07PKQ3WJZ,     ,B07PKQ3WJZ ,,‎Motherly 
B0B6FZ3YNV,"Golden Wolf Backpack for Men 35L Business Travel Backpack with Lock Anti-theft 17.3-inch Laptop Bag Water-resistant Expanded Backpack with USB Port for Office Travel College Men Women, Black",2754,4.5,146,https://www.amazon.in/golden-wolf-backpack-for-men-35l-business-travel-backpack-with-lock-anti-theft-17-3-inch-laptop-bag-water-resistant-expanded-backpack-with-usb-port-for-office-travel-college-men-women-black/dp/B0B6FZ3YNV,             ,B0B6FZ3YNV,,
